  0.2000E+01  0.2000E+01  0.2000E+01  0.2000E+01  0.2000E+01  0.2000E+01  0.2000E+01  0.2000E+01  0.2000E+01  0.2000E+01  0.2000E+01  0.2000E+01  0.2000E+01  0.2000E+01  0.2000E+01  0.2000E+01  0.2000E+01  0.2000E+01  0.2000E+01  0.2000E+01
  0.1902E+01  0.1902E+01  0.1902E+01  0.1902E+01  0.1902E+01  0.1902E+01  0.1902E+01  0.1902E+01  0.1902E+01  0.1902E+01  0.1902E+01  0.1902E+01  0.1902E+01  0.1902E+01  0.1902E+01  0.1902E+01  0.1902E+01  0.1902E+01  0.1902E+01  0.1902E+01
  0.1618E+01  0.1618E+01  0.1618E+01  0.1618E+01  0.1618E+01  0.1618E+01  0.1618E+01  0.1618E+01  0.1618E+01  0.1618E+01  0.1618E+01  0.1618E+01  0.1618E+01  0.1618E+01  0.1618E+01  0.1618E+01  0.1618E+01  0.1618E+01  0.1618E+01  0.1618E+01
  0.1176E+01  0.1176E+01  0.1176E+01  0.1176E+01  0.1176E+01  0.1176E+01  0.1176E+01  0.1176E+01  0.1176E+01  0.1176E+01  0.1176E+01  0.1176E+01  0.1176E+01  0.1176E+01  0.1176E+01  0.1176E+01  0.1176E+01  0.1176E+01  0.1176E+01  0.1176E+01
  0.6180E+00  0.6180E+00  0.6180E+00  0.6180E+00  0.6180E+00  0.6180E+00  0.6180E+00  0.6180E+00  0.6180E+00  0.6180E+00  0.6180E+00  0.6180E+00  0.6180E+00  0.6180E+00  0.6180E+00  0.6180E+00  0.6180E+00  0.6180E+00  0.6180E+00  0.6180E+00
 -0.1110E-14 -0.1110E-14 -0.1110E-14 -0.1110E-14 -0.1110E-14 -0.1110E-14 -0.1110E-14 -0.1110E-14 -0.1110E-14 -0.1110E-14 -0.1110E-14 -0.1110E-14 -0.1110E-14 -0.1110E-14 -0.1110E-14 -0.1110E-14 -0.1110E-14 -0.1110E-14 -0.1110E-14 -0.1110E-14
 -0.6180E+00 -0.6180E+00 -0.6180E+00 -0.6180E+00 -0.6180E+00 -0.6180E+00 -0.6180E+00 -0.6180E+00 -0.6180E+00 -0.6180E+00 -0.6180E+00 -0.6180E+00 -0.6180E+00 -0.6180E+00 -0.6180E+00 -0.6180E+00 -0.6180E+00 -0.6180E+00 -0.6180E+00 -0.6180E+00
 -0.1176E+01 -0.1176E+01 -0.1176E+01 -0.1176E+01 -0.1176E+01 -0.1176E+01 -0.1176E+01 -0.1176E+01 -0.1176E+01 -0.1176E+01 -0.1176E+01 -0.1176E+01 -0.1176E+01 -0.1176E+01 -0.1176E+01 -0.1176E+01 -0.1176E+01 -0.1176E+01 -0.1176E+01 -0.1176E+01
 -0.1618E+01 -0.1618E+01 -0.1618E+01 -0.1618E+01 -0.1618E+01 -0.1618E+01 -0.1618E+01 -0.1618E+01 -0.1618E+01 -0.1618E+01 -0.1618E+01 -0.1618E+01 -0.1618E+01 -0.1618E+01 -0.1618E+01 -0.1618E+01 -0.1618E+01 -0.1618E+01 -0.1618E+01 -0.1618E+01
 -0.1902E+01 -0.1902E+01 -0.1902E+01 -0.1902E+01 -0.1902E+01 -0.1902E+01 -0.1902E+01 -0.1902E+01 -0.1902E+01 -0.1902E+01 -0.1902E+01 -0.1902E+01 -0.1902E+01 -0.1902E+01 -0.1902E+01 -0.1902E+01 -0.1902E+01 -0.1902E+01 -0.1902E+01 -0.1902E+01
