  0.0000E+00 -0.3804E+01  0.2351E+01  0.2351E+01 -0.3804E+01  0.2220E-14  0.3804E+01 -0.2351E+01 -0.2351E+01  0.3804E+01  0.6661E-15 -0.3804E+01  0.2351E+01  0.2351E+01 -0.3804E+01  0.4441E-15  0.3804E+01 -0.2351E+01 -0.2351E+01  0.3804E+01
  0.0000E+00  0.3618E+01 -0.2236E+01 -0.2236E+01  0.3618E+01 -0.1998E-14 -0.3618E+01  0.2236E+01  0.2236E+01 -0.3618E+01 -0.6661E-15  0.3618E+01 -0.2236E+01 -0.2236E+01  0.3618E+01 -0.2220E-15 -0.3618E+01  0.2236E+01  0.2236E+01 -0.3618E+01
  0.0000E+00 -0.3078E+01  0.1902E+01  0.1902E+01 -0.3078E+01  0.1443E-14  0.3078E+01 -0.1902E+01 -0.1902E+01  0.3078E+01  0.4441E-15 -0.3078E+01  0.1902E+01  0.1902E+01 -0.3078E+01  0.4441E-15  0.3078E+01 -0.1902E+01 -0.1902E+01  0.3078E+01
  0.0000E+00  0.2236E+01 -0.1382E+01 -0.1382E+01  0.2236E+01 -0.1221E-14 -0.2236E+01  0.1382E+01  0.1382E+01 -0.2236E+01 -0.4441E-15  0.2236E+01 -0.1382E+01 -0.1382E+01  0.2236E+01 -0.2220E-15 -0.2236E+01  0.1382E+01  0.1382E+01 -0.2236E+01
  0.0000E+00 -0.1176E+01  0.7265E+00  0.7265E+00 -0.1176E+01  0.6106E-15  0.1176E+01 -0.7265E+00 -0.7265E+00  0.1176E+01  0.2220E-15 -0.1176E+01  0.7265E+00  0.7265E+00 -0.1176E+01  0.1110E-15  0.1176E+01 -0.7265E+00 -0.7265E+00  0.1176E+01
  0.0000E+00 -0.2112E-14  0.1305E-14  0.1305E-14 -0.2112E-14  0.1282E-29  0.2112E-14 -0.1305E-14 -0.1305E-14  0.2112E-14  0.1972E-30 -0.2112E-14  0.1305E-14  0.1305E-14 -0.2112E-14  0.1972E-30  0.2112E-14 -0.1305E-14 -0.1305E-14  0.2112E-14
  0.0000E+00  0.1176E+01 -0.7265E+00 -0.7265E+00  0.1176E+01 -0.6106E-15 -0.1176E+01  0.7265E+00  0.7265E+00 -0.1176E+01 -0.3331E-15  0.1176E+01 -0.7265E+00 -0.7265E+00  0.1176E+01 -0.1110E-15 -0.1176E+01  0.7265E+00  0.7265E+00 -0.1176E+01
  0.0000E+00 -0.2236E+01  0.1382E+01  0.1382E+01 -0.2236E+01  0.1221E-14  0.2236E+01 -0.1382E+01 -0.1382E+01  0.2236E+01  0.4441E-15 -0.2236E+01  0.1382E+01  0.1382E+01 -0.2236E+01  0.2220E-15  0.2236E+01 -0.1382E+01 -0.1382E+01  0.2236E+01
  0.0000E+00  0.3078E+01 -0.1902E+01 -0.1902E+01  0.3078E+01 -0.1665E-14 -0.3078E+01  0.1902E+01  0.1902E+01 -0.3078E+01 -0.4441E-15  0.3078E+01 -0.1902E+01 -0.1902E+01  0.3078E+01 -0.2220E-15 -0.3078E+01  0.1902E+01  0.1902E+01 -0.3078E+01
  0.0000E+00 -0.3618E+01  0.2236E+01  0.2236E+01 -0.3618E+01  0.1998E-14  0.3618E+01 -0.2236E+01 -0.2236E+01  0.3618E+01  0.4441E-15 -0.3618E+01  0.2236E+01  0.2236E+01 -0.3618E+01  0.2220E-15  0.3618E+01 -0.2236E+01 -0.2236E+01  0.3618E+01
  0.0000E+00  0.3804E+01 -0.2351E+01 -0.2351E+01  0.3804E+01 -0.2220E-14 -0.3804E+01  0.2351E+01  0.2351E+01 -0.3804E+01 -0.6661E-15  0.3804E+01 -0.2351E+01 -0.2351E+01  0.3804E+01 -0.2220E-15 -0.3804E+01  0.2351E+01  0.2351E+01 -0.3804E+01
  0.0000E+00 -0.3618E+01  0.2236E+01  0.2236E+01 -0.3618E+01  0.1776E-14  0.3618E+01 -0.2236E+01 -0.2236E+01  0.3618E+01  0.8882E-15 -0.3618E+01  0.2236E+01  0.2236E+01 -0.3618E+01  0.6661E-15  0.3618E+01 -0.2236E+01 -0.2236E+01  0.3618E+01
  0.0000E+00  0.3078E+01 -0.1902E+01 -0.1902E+01  0.3078E+01 -0.1665E-14 -0.3078E+01  0.1902E+01  0.1902E+01 -0.3078E+01 -0.4441E-15  0.3078E+01 -0.1902E+01 -0.1902E+01  0.3078E+01 -0.2220E-15 -0.3078E+01  0.1902E+01  0.1902E+01 -0.3078E+01
  0.0000E+00 -0.2236E+01  0.1382E+01  0.1382E+01 -0.2236E+01  0.1110E-14  0.2236E+01 -0.1382E+01 -0.1382E+01  0.2236E+01  0.2220E-15 -0.2236E+01  0.1382E+01  0.1382E+01 -0.2236E+01  0.0000E+00  0.2236E+01 -0.1382E+01 -0.1382E+01  0.2236E+01
  0.0000E+00  0.1176E+01 -0.7265E+00 -0.7265E+00  0.1176E+01 -0.7216E-15 -0.1176E+01  0.7265E+00  0.7265E+00 -0.1176E+01 -0.1110E-15  0.1176E+01 -0.7265E+00 -0.7265E+00  0.1176E+01 -0.1110E-15 -0.1176E+01  0.7265E+00  0.7265E+00 -0.1176E+01
  0.0000E+00  0.4224E-15 -0.2610E-15 -0.2610E-15  0.4224E-15 -0.2465E-30 -0.4224E-15  0.2610E-15  0.2610E-15 -0.4224E-15 -0.7396E-31  0.4224E-15 -0.2610E-15 -0.2610E-15  0.4224E-15 -0.4930E-31 -0.4224E-15  0.2610E-15  0.2610E-15 -0.4224E-15
  0.0000E+00 -0.1176E+01  0.7265E+00  0.7265E+00 -0.1176E+01  0.6106E-15  0.1176E+01 -0.7265E+00 -0.7265E+00  0.1176E+01  0.2220E-15 -0.1176E+01  0.7265E+00  0.7265E+00 -0.1176E+01  0.1110E-15  0.1176E+01 -0.7265E+00 -0.7265E+00  0.1176E+01
  0.0000E+00  0.2236E+01 -0.1382E+01 -0.1382E+01  0.2236E+01 -0.1110E-14 -0.2236E+01  0.1382E+01  0.1382E+01 -0.2236E+01 -0.2220E-15  0.2236E+01 -0.1382E+01 -0.1382E+01  0.2236E+01  0.0000E+00 -0.2236E+01  0.1382E+01  0.1382E+01 -0.2236E+01
